date,AdrActCnt,CapMrktCurUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-01-11,1087,959173565.034763,0,48.05092888,205.165635178578,0.0000485072479493119,0.639653191653506,,154.333524495569,1499521268.00977273,1080,1080,31206915.3087097,19961602.9788768,30473.1305251093,19492.23520006,985.803016465,630.572045823491,32910980.967118000262280102,21051614.0160648,,0.114951671371178,0.104120528697594
2018-01-12,1991,1101421010.37334,0,161.27330668,232.145827481893,0.0000532664779957275,0.734515097498542,,208.976511352086,1499521268.00977273,2096,2107,9298012.78858182,6829530.76994787,4868.43281429766,3575.93740325895,490.5422145,360.310662510618,10257787.939725177817325611,7534500.10866661,,0.116407670157151,0.105008217412984
2018-01-13,2051,1145304962.30623,0,154.16785156,237.976343096876,0.0000536693364167308,0.76378040561327,,219.467210403589,1499521268.00977273,2047,2049,9726549.6850062,7428948.06363166,5657.03956175039,4320.73597104403,452.53173139,345.63486935393,11591274.062026544537088367,8853188.00466921,,0.115852737103729,0.104826138125753
2018-01-14,1680,985069134.648705,0,168.46847735,202.336263342519,0.0000480169046883971,0.656922416282985,,180.420281444898,1499521268.00977273,1782,1784,8900901.17533519,5847201.50719725,5850.49353745063,3843.32035107006,495,325.176596060078,10437280.470811927714595639,6856483.50630898,,0.119177901185482,0.106156147572637
2018-01-15,1379,1045030708.91864,0,156.8865494,212.749240741419,0.0000512746570500945,0.696909561213257,,156.34860167183,1499521268.00977273,1650,1649,9557997.63437154,6661059.93744722,7137.74781310859,4974.36469648439,854.7504302,595.683747257525,11770146.143816061214126404,8202727.38450276,,0.116735229079592,0.10590781470557
2018-01-16,1638,704788505.027715,0,155.36891398,142.335211342996,0.000041116906649942,0.470009008917319,,47.4263396568428,1499521268.00977273,1788,1788,9651359.65495545,4536225.98613021,6154.91412409407,2892.86508743666,814.623381485,382.88032817264,11004986.453880190189211881,5172442.77633675,,0.136683571794728,0.119124357708496
2018-01-17,1619,856902098.57358,0,139.4552011,170.81857051373,0.0000512070331275508,0.571450446788858,,49.3707852039005,1499521268.00977273,1777,1777,10752709.516345,6144640.65730616,6772.82010718454,3870.33107627117,822.29784166,469.902469010121,12035301.330466929772014473,6877578.32253386,,0.140727763330781,0.121262684092084
2018-01-18,1852,877934885.518804,0,75.68513563,170.764812045779,0.0000520607071791014,0.585476781322372,,59.1734540066762,1499521268.00977273,2128,2131,19812625.7632414,11599832.3614073,10511.1758542989,6154.04940708837,874.986441,512.284245177398,22399315.745511012748341028,13114279.2865053,,0.140719337855887,0.121142037921598
2018-01-19,1197,889875812.670342,0,158.09203523,171.17296863444,0.0000518729619023288,0.593439940902887,,60.7542683009547,1499521268.00977273,1271,1269,9485115.8430962,5628846.58538405,7848.39027463021,4657.54826075935,619.92524999,367.888403718273,9959607.258505740952960404,5910428.74290361,,0.140713588665473,0.121008865439368
2018-01-20,1275,980590151.189282,0,199.67293872,186.76857179633,0.0000512151279064136,0.653935474013491,,75.5873549331364,1499521268.00977273,1350,1348,7509887.30688005,4910981.7158125,6488.01287756607,4242.7417764968,565.12137678,369.552915399786,8745841.358959067391470866,5719215.91471769,,0.136769306450632,0.121190478447666
2018-01-21,1095,829416490.392989,0,153.23821734,156.405265865101,0.0000484242484973345,0.553120858028126,,76.0962452515228,1499521268.00977273,1196,1195,9785556.72350389,5412595.53118737,9300.87566252349,5144.50832686791,982.403,543.387590289405,11114546.416715567461318736,6147687.45060715,,0.140918604311238,0.12333074157912
2018-01-22,1025,757680183.031884,0,199.96289102,141.985797908216,0.0000470582925728042,0.505281384929944,,48.7677158664317,1499521268.00977273,1094,1094,7498997.74072577,3789103.96402044,8463.94709763233,4276.67491146544,656.995631665,331.967662660615,9259558.124809763727173386,4678682.35314319,,0.141749159724248,0.124178415028862
2018-01-23,994,840695694.551518,0,343.86320284,156.887179261746,0.000051675037121313,0.560642728107034,,52.4421113223682,1499521268.00977273,1085,1085,4360807.59918464,2444855.06915676,5547.25764359895,3110.02965881991,964,540.459589895181,6018774.543304865904826622,3374382.17981961,,0.142337468841018,0.124664436400495
2018-01-24,974,812232325.553772,0,118.85100237,149.581241772437,0.0000482510333487163,0.541661090697167,,36.8128616435274,1499521268.00977273,1209,1206,12616816.3336913,6834038.49643306,13238.8044219222,7170.94524270485,1093.444095815,592.27612155553,15965998.132838151153487859,8648159.96270204,,0.142598764258064,0.124582995684404
2018-01-25,884,828428618.45091,0,215.28684248,151.549048627017,0.0000496351292679921,0.552462066477013,,38.1250747975896,1499521268.00977273,933,933,6965224.86350382,3848022.52156839,9754.33965655689,5388.9026437801,685.20537986,378.549980118622,9100798.899567579627439091,5027846.16664683,,0.142586418929171,0.124485925815278
2018-01-26,863,831498387.627177,0,79.47655984,149.03285560821,0.0000502475183374562,0.554509232623807,,38.9834151421293,1499521268.00977273,887,887,18867465.7161626,10462183.9358253,22109.9742208722,12260.184838548,487.57612248,270.365461522076,19611547.133913679711947738,10874783.9517921,,0.142181561422618,0.124498196852345
2018-01-27,1147,987540332.156545,0,287.87977002,175.965609528226,0.0000581726121060709,0.658570407252209,,72.7254052559667,1499521268.00977273,1289,1289,5208845.58134389,3430391.55581951,5618.77727615001,3700.36043901357,619.361,407.892826006135,7242603.908957361187230591,4769764.60588849,,0.145215379052354,0.121975600960801
2018-01-28,1159,974764992.897272,0,161.91364699,171.728781230493,0.0000559618720672278,0.650050795338849,,68.5472324536217,1499521268.00977273,1333,1333,9261240.76543668,6020276.92539668,8445.80877755357,5490.20471312853,502,326.325499260102,11258263.100478904741661771,7318442.88260033,,0.144116388326168,0.122067129308951
2018-01-29,927,905941834.692497,0,272.17064771,158.76169538924,0.0000542691303966493,0.604154041706191,,69.7327457069632,1499521268.00977273,972,972,5509489.28783692,3328580.22098364,7731.96002850551,4671.29490153232,500.91565113,302.630215184078,7515465.147707361179808174,4540498.64428942,,0.142819792019766,0.122333569591393
2018-01-30,927,758645229.164718,0,133.03859874,131.64404092117,0.0000507979899964603,0.505924954416701,,21.9705966009958,1499521268.00977273,1039,1040,11271324.880506,5702444.52638583,13518.439606859,6839.31594188506,990,500.865704872534,14059177.191133348083910469,7112888.57956046,,0.145330050063395,0.124837891663022
2018-01-31,837,770133886.548063,0,129.44032623,132.399941472626,0.0000511026476684655,0.513586504558363,,9.13718117854207,1499521268.00977273,894,894,11584653.0340829,5949721.45829607,16902.803260732,8681.05164391706,990,508.450639512779,15111106.115094432906835445,7760860.16966185,,0.141203621178311,0.124805170976408
2018-02-01,820,687560500.847477,0,118.41613237,117.041759976504,0.0000507219966469643,0.458520006028348,,-18.7952163438969,1499521268.00977273,886,886,12663150.1807826,5806307.69723031,16450.9690315859,7543.09841953493,1037.87500563,475.886453838139,14575558.561985098972600865,6683185.19970795,,0.139802995038528,0.125065195111758
2018-02-02,842,619126745.262529,0,266.22691765,104.985962014799,0.0000469928637285396,0.4128829370218,,-36.5162291635741,1499521268.00977273,877,879,5632493.06729426,2325560.28037938,8265.62758064635,3412.73659182566,900,371.59464331962,7265486.643388137160837811,2999795.46421475,,0.140535115997214,0.124842102293899
2018-02-03,660,669180897.0654,0,623.31511695,113.294048009964,0.000048867512315502,0.446263024967672,,-33.7273321942561,1499521268.00977273,643,646,2405719.39816896,1073583.61585029,4624.74297782013,2063.85179098001,546.0131679,243.665487979235,2987583.963671804192882955,1333248.25697309,,0.136209355665374,0.124785415888893
2018-02-04,637,576404504.314535,0,490.17765389,97.413610790101,0.0000465900366121812,0.384392350152901,,-29.1791247712483,1499521268.00977273,662,663,3059138.36774271,1175909.38661953,6432.12115356721,2472.45816668789,705,270.996606857795,4264496.324815062975105448,1639239.76451407,,0.132869049780022,0.123684692534837
2018-02-05,774,440811840.129071,0,96.86858289,73.9046929939894,0.0000429179582313635,0.293968381464929,,-55.5051419325722,1499521268.00977273,835,836,15479954.6283577,4550617.20724885,20743.4358459721,6097.91426166201,1476.77749725,434.125890650411,17341512.367232668059763675,5097856.32274944,,0.13759391820153,0.128720089423725
2018-02-06,798,541495968.703954,0,153.12008212,90.2790768842128,0.0000466635453328142,0.361112563226696,,-51.84137767008,1499521268.00977273,911,911,9793106.4775282,3536413.78205217,12297.8197101613,4440.89719763613,1128.846,407.640472548203,11203313.755956950655138175,4045657.34704652,,0.141318836338512,0.131275837114644
2018-02-07,643,512750176.814686,0,391.70622609,85.3909538689612,0.0000448473087828488,0.341942583778908,,-60.0836351750293,1499521268.00977273,711,711,3828178.28292933,1309017.17323116,6932.89902933005,2370.6534071674,821.155,280.787862382969,4929291.209853666244789128,1685534.57249602,,0.141196827970504,0.131182156722427
2018-02-08,445,558506705.661738,0,1276.55246753,92.9967889454793,0.0000453188551372111,0.372456675058041,,-56.8763181537024,1499521268.00977273,438,442,1174664.81492124,437511.751273234,3453.137392171,1286.1440716066,496.98727703,185.106228748743,1526286.727339581400181813,568475.679650119,,0.142393297743917,0.129622664215539
2018-02-09,559,579738722.143005,0,416.22706373,96.3495641458316,0.0000446415275043977,0.386615871685807,,-51.0763557707426,1499521268.00977273,564,569,3602652.01060619,1392842.44746114,9478.2700858114,3664.44965129948,710.476,274.681298051845,5393135.678826686667941408,2085071.85158941,,0.138253086491901,0.127829603655894
2018-02-10,719,542026448.157537,0,187.11868251,89.7177497835683,0.000042374433958316,0.361466329101779,,-43.4902641277554,1499521268.00977273,748,763,8013744.26037881,2896698.72015958,11975.7894493746,4328.84465036124,654,236.398979232563,9137527.34987278731377239,3302908.46822562,,0.135224296401032,0.127931259665533
2018-02-11,556,503207247.272062,0,948.73996997,83.411013486378,0.0000414461965015191,0.335578599655302,,-54.3129064605826,1499521268.00977273,512,515,1580539.78483662,530395.327694965,3296.94482175597,1106.38412642567,495,166.111406829374,1697926.583204324855701192,569787.825109219,,0.134961024183341,0.128369723883046
2018-02-12,495,572794236.484182,0,203.33961063,94.5929241320513,0.0000428826762609943,0.381984736531559,,-49.9876229182852,1499521268.00977273,467,468,7374467.09668891,2816933.87098936,23458.2477206844,8960.69257507768,781.57722552,298.550570569324,10978459.933280308370190504,4193604.12513636,,0.135916717645081,0.129323757144202
2018-02-13,496,519685390.988661,0,623.20531315,85.7483634293923,0.0000406580103768929,0.346567535969936,,-47.2437646547528,1499521268.00977273,548,552,2406143.26670398,833891.143132251,6856.17687049116,2376.12832418019,756.513646294737,262.183070323999,3784609.632511121406770452,1311622.83494746,,0.135822748498913,0.128680017059119
2018-02-14,572,595211110.213539,0,272.81386039,97.9996586051142,0.0000419268478736905,0.396934090173678,,-43.0436727711625,1499521268.00977273,801,608,5496499.57621068,2181748.05842319,11584.7961481602,4598.4005189175,825.52174487,327.677722718561,7043556.05808140131483584,2795827.51550184,,0.118868854425403,0.12822493247504
2018-02-15,614,622784271.129922,0,572.80877383,102.524700994832,0.000041093601921114,0.415322066059461,,-11.6352967326799,1499521268.00977273,1833,693,2617839.21007502,1087246.38933982,5788.11355934572,2403.93128205424,707.04690078,293.652179632888,4011162.696626582233950154,1665924.37846359,,0.112910649815053,0.12615833040349
2018-02-16,582,654704561.573221,0,326.53728149,107.688739613557,0.0000428496900889597,0.436609053529579,,-23.5963405080862,1499521268.00977273,2108,628,4592190.0897561,2004991.76871632,9266.88330395833,4046.00514851031,532.33335,232.42156010573,5819602.714885831802549006,2540891.23326447,,0.113298083152814,0.126197205823585
2018-02-17,587,722826962.062619,0,617.34318836,118.77188659702,0.0000434833076380559,0.482038486204324,,-17.6673607592806,1499521268.00977273,2498,608,2428991.35567112,1170867.3160911,5070.58222230213,2444.21577861308,479.668284185,231.218573588763,3082913.991159696353126019,1486083.19339675,,0.115033224697806,0.12681573344573
2018-02-18,529,634796152.851798,0,596.90519803,104.25505465396,0.0000405021831717392,0.423332543788676,,-28.664635692603,1499521268.00977273,2627,600,2512159.8420648,1063479.01634505,5638.70463289031,2387.04717591445,724.38885,306.657374562654,3383222.779734183268815089,1432228.30554867,,0.115407064580683,0.128014349952694
2018-02-19,478,636240890.964618,0,416.81636575,104.388076380173,0.0000380898159900762,0.424296010025295,,-35.1165326112066,1499521268.00977273,2682,522,3597558.52034871,1526429.72601646,8083.09981152345,3429.62699866561,500,212.148005012648,4219378.101615239561310928,1790265.29330345,,0.111642620443418,0.125960087466933
2018-02-20,587,588810857.277629,0,371.07022176,96.4474481275921,0.0000349162596365136,0.392665892667947,,-29.0090245253452,1499521268.00977273,2219,647,4041071.4200677,1586790.91649581,8414.56437260726,3304.11243078173,1011,396.985217487294,5444223.149076895602787285,2137760.74271578,,0.111330353301032,0.126032978540114
2018-02-21,504,548644888.844399,0,638.00128525,89.8255740614905,0.0000349827661451756,0.365880031546724,,-27.5888559406454,1499521268.00977273,504,514,2350342.0802883,859943.234481476,6564.50008252972,2401.81949728445,1042.61426827,381.471741365692,3374153.042420277720270466,1234535.22160421,,0.109730004600077,0.125965710074704
2018-02-22,385,515796355.908477,0,615.45193135,84.5077388587653,0.0000348216727608508,0.343974018183192,,-38.6464853749922,1499521268.00977273,403,411,2436455.54044638,838077.402372042,6734.96398426189,2316.65262398564,540.200012,185.814768750249,2768070.197531635566255222,952144.228458099,,0.110021942559035,0.125831587782419
2018-02-23,401,539866096.004595,0,456.61757321,89.7715021018496,0.0000354388531643618,0.360025634528764,,-33.5330447927544,1499521268.00977273,376,383,3283976.25492996,1182315.63495855,9650.41736571486,3474.3976355589,656.40472675,236.322528255849,3696109.851068792581142466,1330694.29441906,,0.110423282369284,0.125977000097287
2018-02-24,431,519156201.301727,0,605.49409814,87.1777395572358,0.0000357415983518905,0.346214630213797,,-37.3324158848466,1499521268.00977273,433,448,2476524.99441838,857409.185157785,6828.01706580301,2363.95940353048,580.22504158,200.882398211405,3058951.645479748174681509,1059053.81278166,,0.110453809396541,0.126070750198423
2018-02-25,390,536314271.285028,0,464.02614795,90.1938996411945,0.0000372434159513775,0.357656995420176,,-35.5002632277505,1499521268.00977273,485,519,3231544.76236458,1155784.59027312,9205.44535232342,3292.39192621662,1649,589.77638544787,4777626.137855855307618884,1708751.40970642,,0.104859968014312,0.126020914199714
2018-02-26,448,548796765.677374,0,634.15597505,92.5636418043825,0.0000354895593579731,0.365981315093823,,-44.4279136955413,1499521268.00977273,479,487,2364593.77031799,865397.137723639,6900.13727185438,2525.32131308117,751.82980871,275.155662118423,3360366.851393084833631529,1229831.47947053,,0.105171483485699,0.126049686766215
2018-02-27,496,546851376.587641,0,567.96952255,92.546091496036,0.0000342294257875465,0.364683974981859,,-43.8991571740541,1499521268.00977273,524,529,2640143.89590362,962818.170482224,6274.88078252961,2288.34846631018,588.41330534,214.584903123605,3319411.933958162457629811,1210536.33867808,,0.104702511935129,0.125612064524359
2018-02-28,483,507600748.944645,0,493.19194877,85.9404689510399,0.000032842506637644,0.338508535873155,,-43.9698301252486,1499521268.00977273,472,480,3040441.49902139,1029215.40024171,9018.79812903004,3052.94014999351,517.46427179,175.166073010301,4329023.101934419841189424,1465411.27199688,,0.10075330199889,0.124332274752177
2018-03-01,780,565438890.457341,0,227.53119391,95.5450347399874,0.0000345196218903895,0.377079607018722,,-25.4672844802703,1499521268.00977273,1169,1236,6590398.62737467,2485104.92450717,7967.6920324193,3004.45418043087,1490.87715,562.179369835192,9848067.352070256969130886,3713505.36701256,,0.103151907353582,0.124025752591812
2018-03-02,654,609878113.446133,0,302.94627168,102.884934181574,0.0000369269161979296,0.406715214019998,,-20.8088198560171,1499521268.00977273,843,886,4949792.77915221,2013156.02952753,8261.34082341974,3360.01300108931,1784.30389293,725.703539689741,7319547.969549892283135373,2976971.51896513,,0.10239732616496,0.122030717158276
2018-03-03,599,568053619.324489,0,568.57536901,96.0419946939596,0.0000331554268421377,0.378823316109703,,-17.3812895557098,1499521268.00977273,645,666,2637330.68600757,999082.356151266,5414.31926497031,2051.0703784327,744,281.844547185619,3605936.630470227976071308,1366012.87203618,,0.101397690516137,0.120748194666344
2018-03-04,467,564123938.611403,0,1016.13121048,95.5624969668305,0.0000328200621186329,0.376202692583435,,-8.88393322885811,1499521268.00977273,497,503,1475716.17970572,555168.400294232,4470.84084209823,1681.94236290935,600,225.721615550061,2248832.943575408774981555,846017.008543401,,0.10020258622658,0.120608696850848
2018-03-05,492,563152156.541476,0,719.98311511,95.5328921461164,0.0000325418611693379,0.375554631038288,,-15.844555782883,1499521268.00977273,529,540,2082717.2700836,782174.115923317,4858.06120347236,1824.46738283148,340.78236579,127.982395648618,2623353.049875074057317934,985212.386729001,,0.0963349213347234,0.117491807719358
2018-03-06,414,505458552.3101,0,830.12028854,85.9822338266952,0.0000315705569528337,0.33707994884325,,-12.3083618315587,1499521268.00977273,388,398,1806390.33728414,608897.962482679,5569.16617623051,1877.25424978334,601.41942854,202.7264302056,2216528.138139741596940446,747147.191413768,,0.0842996271339923,0.115094342806125
2018-03-07,506,450793297.785155,0,459.53061665,76.968227469241,0.000030356682741707,0.300624810999491,,2.264335198701,1499521268.00977273,601,633,3263158.56590856,980986.427137631,7062.76420496941,2123.2421542529,1097.31650201,329.880566023379,4470729.741745634814543375,1344012.28364208,,0.0777467392848873,0.114387473336495
2018-03-08,539,406812269.656208,0,418.16238178,70.096220002896,0.0000290761993991887,0.271294764759253,,-24.8725210956059,1499521268.00977273,638,653,3585978.39825788,972857.165987134,7448.8573023359,2020.83598956246,1335,362.178510953603,4864103.818425346246819607,1319605.90118429,,0.0793101028337271,0.113217565086702
2018-03-09,506,388900261.896428,0,199.8607518,66.9015410589954,0.0000279527617281676,0.259349613902171,,-24.1540462623806,1499521268.00977273,658,709,7502830.11814377,1945856.09431417,13336.8911683678,3458.91757517147,2570.78679004202,666.732561422199,9455855.838372788565074606,2452372.56079657,,0.0774996244130879,0.113205236785137
2018-03-10,414,390594139.232582,0,444.83706395,67.2926925855407,0.0000296451869032218,0.260479225980566,,-30.0645569206204,1499521268.00977273,489,505,3370944.98085366,878061.139435835,9106.51967438646,2372.05919616098,1700,442.814684166962,4598792.435565164451376289,1197889.8940613,,0.0769832608176753,0.11288297353261
2018-03-11,364,406821374.114042,0,724.15771663,70.7354039118142,0.0000285173518503172,0.271300836335581,,-29.8267722034805,1499521268.00977273,361,373,2070710.88737262,561785.595553385,7914.21173943127,2147.13226384458,495,134.293913986113,2952000.978807862112292472,800880.334414027,,0.0769069504097824,0.110206476246587
2018-03-12,318,394183086.813205,0,585.85502286,69.9054415176638,0.0000287358742152285,0.262872621564335,,-27.2760419435036,1499521268.00977273,314,320,2559543.24789194,672833.843580647,9216.72167240378,2422.8237882536,673.54099525,177.055487152419,2949350.93516920865524823,775303.612241153,,0.0760327976282142,0.108348372765878
2018-03-13,439,371420957.586015,0,227.56168958,66.0275005963344,0.0000270391204892875,0.247693024106941,,-26.1892670267517,1499521268.00977273,441,448,6589515.44412695,1632177.0077552,15411.463137763,3817.31191050516,827.41814261,204.945701944019,6904335.485717813216047194,1710155.73590631,,0.0717670126912864,0.108222116938847
2018-03-14,404,330625195.873617,0,286.87323193,59.132606804619,0.0000268163165499195,0.220487166755852,,-42.2785400385663,1499521268.00977273,447,456,5227121.60328182,1152513.23259592,14410.7014670534,3177.37473743501,1056.652251325,232.978261140842,6571279.868976363130826898,1448882.88027036,,0.072629728129193,0.107592136129414
2018-03-15,501,294951448.473437,0,57.55144306,52.6405570695203,0.000023788468970695,0.196697075770662,,-43.2442293764858,1499521268.00977273,767,808,26055320.0455778,5125005.26123387,43624.5179849898,8580.81511955215,5030,989.38629112643,35248610.531871781183822261,6933298.61659814,,0.0687593107000509,0.107802121366531
2018-03-16,403,298915015.060409,0,250.26108755,53.4746557738567,0.0000237964151475567,0.199340297091712,,-49.7800007541577,1499521268.00977273,485,493,5991827.50572865,1194412.67511424,16054.1283114715,3200.2347071572,1473.2652306,293.681128762694,7914685.257555453117295496,1577715.7106285,,0.0678563660894263,0.0959261166043146
2018-03-17,395,284017751.303132,0,362.27181984,52.1738765305948,0.0000240311775778954,0.189405617220816,,-54.3954842038903,1499521268.00977273,466,477,4139215.8756848,783990.73774428,11617.9355946779,2200.50226214165,2000,378.811234441632,5541755.278661348766719905,1049639.57904157,,0.0664319957311928,0.0919078336795154
2018-03-18,459,283368113.895817,0,162.62021906,53.3381464918088,0.0000230763220822633,0.188972387348607,,-56.718170220947,1499521268.00977273,539,552,9221001.40212354,1742514.64870414,20054.527813469,3789.75199806027,1913.134493515,361.529592558498,11070099.353034880182704115,2091943.10292927,,0.0619879442314427,0.0917587507228756
2018-03-19,393,306829626.208342,0,362.47832474,58.8365869405952,0.0000239683746732731,0.204618389051313,,-57.5514414497227,1499521268.00977273,444,462,4136857.75307624,846477.169168895,10473.4770989244,2143.06601174774,1000.369098145,204.693913319145,4838746.419703092999386955,990096.497427455,,0.0624111772592395,0.0925634226744928
2018-03-20,406,317570670.273396,0,253.62732273,61.2350724550434,0.0000238075710160426,0.211781371193814,,-49.9728111383911,1499521268.00977273,444,478,5912301.76577886,1252115.37486825,17970.3296447909,3805.78105297865,1420.9366626,300.92791478499,8589817.570210036799143882,1819163.3433238,,0.0631943253928477,0.0915739411846427
2018-03-21,399,310858328.031431,0,160.66166987,61.1138173827702,0.0000233462297641402,0.207305047726342,,-51.1414100467305,1499521268.00977273,472,494,9333410.197874,1934863.0465198,22353.856910953,4634.06737379293,3304.4306,685.025143241385,11042805.314010783671896641,2289229.28265371,,0.0623507944071447,0.0894445923954162
2018-03-22,349,313065206.979573,0,438.33618469,62.0658132080901,0.0000239679486721605,0.20877677006548,,-46.8309384736837,1499521268.00977273,409,427,3420938.81449803,714212.556282531,9760.3668241309,2037.73786019632,1021.29346436,213.222350778065,4167676.633903896460361013,870114.066303827,,0.0618544734435821,0.0889565734589161
2018-03-23,331,318391357.639129,0,557.51439597,63.8211694907928,0.000024205974836367,0.212328670777515,,-41.9676799851812,1499521268.00977273,374,384,2689654.79427599,571090.827318992,9623.94212787374,2043.43883965116,1000,212.328670777515,3695593.777103516638316834,784680.514426046,,0.0616524420399263,0.0876618502580579
2018-03-24,378,322696631.532358,0,415.37474607,64.9019202997755,0.0000249912967934664,0.215199769697601,,-37.4372021368803,1499521268.00977273,444,489,3610044.38084693,776880.719356378,9887.87954505906,2127.86940089433,1000,215.199769697601,4835173.097533879046362102,1040528.13703733,,0.0607755174619626,0.0877140469204417
2018-03-25,310,315216512.520365,0,163.63768846,63.7879192672863,0.0000249047650184205,0.210211431638268,,-41.6120932851315,1499521268.00977273,342,356,9163666.89186195,1926307.5363945,30977.3175055518,6511.78626115523,556.19047548,116.91759611422,11027925.03197645017387166,2318195.90897126,,0.0606482742272248,0.0875937569435488
2018-03-26,466,325302942.83897,0,259.58573726,66.0989283058519,0.0000265491336236076,0.216937865289984,,-37.3400641226458,1499521268.00977273,689,751,5776593.44400812,1253161.85039124,11131.2528077923,2414.7902221256,4444.536,964.188152044484,8359570.858652010275938901,1813507.45681633,,0.0606187446211913,0.0877781756926234
2018-03-27,794,346742394.116936,0,149.40495735,70.5674999607664,0.0000295046022443132,0.231235395932161,,-35.3471625347338,1499521268.00977273,1247,1332,10036623.2460182,2320822.55011495,11168.1331540853,2582.46769170802,4135.84599999,956.353987322132,14875953.361241675941806657,3439846.96535508,,0.0620437472436346,0.0848675475565612
2018-03-28,522,335871656.790914,0,436.62241774,68.6056162933517,0.0000282324187820859,0.223985924012066,,-38.7985356698757,1499521268.00977273,695,735,3434366.187086,769249.683810254,6150.79073035541,1377.69054514351,1057,236.753121680754,4520831.186811225096496533,1012602.55068048,,0.0620662494737234,0.084884906739461
2018-03-29,425,282171242.171301,0,407.39318774,57.848664567864,0.000026471455805852,0.188174218126169,,-48.4007439220411,1499521268.00977273,511,529,3680771.5817166,692626.314490544,9060.7812079414,1705.00541941666,1555.617866,292.72717563765,4793153.25900100123212496,901947.866871412,,0.0678679726475475,0.0870082170778345
2018-03-30,553,278009770.819327,0,300.83842946,57.1211623327665,0.000027136266550016,0.185399018173522,,-45.2306224139074,1499521268.00977273,670,705,4984473.79453004,924116.547617519,9033.81649625441,1674.86070876533,977.489,181.225500875418,6368840.629859356267103566,1180776.79967956,,0.0632612126482153,0.08446598083377
2018-03-31,349,292054668.550664,0,430.70212681,60.736683983075,0.0000281359950943705,0.194765272611499,,-48.3490305531614,1499521268.00977273,381,403,3481573.86431213,678089.682799822,9570.04918754009,1863.9132389167,1086.89899999,211.690180034218,3856729.822578656385352861,751157.03528343,0.103480531871378,0.0619461975088091,0.0848070814132211
2018-04-01,315,277981454.425495,0,502.80905333,58.5177469669203,0.0000272436559258531,0.185380134550838,,-54.4201622755811,1499521268.00977273,378,395,2982287.72549287,552856.899821181,11065.4144729531,2051.30802385684,1694,314.03394792912,4370838.716816477307404734,810266.669423451,0.103546301453093,0.0615051480218944,0.0839500242863363
2018-04-02,357,296882441.402637,0,264.23558989,65.2451589122188,0.0000281497948843532,0.197984815378225,,-47.7368981900547,1499521268.00977273,435,451,5674940.56585273,1123552.06021275,15521.2734672001,3072.97646183855,1379,273.021060406572,7000094.333707232898441658,1385912.38428919,0.103664015715504,0.063696196668856,0.0837526524945931
2018-04-03,411,317621027.301374,0,275.96580968,71.5444141888236,0.0000285434102185596,0.211814953263673,,-43.6965876535569,1499521268.00977273,593,649,5433721.19076027,1150943.40006872,11605.4843329174,2458.2151215792,1972.65421472,417.837660296304,7531959.332063424792621238,1595381.6139049,0.0994258731396147,0.0657534385145637,0.0835732258184491
2018-04-04,365,281710459.049909,0,188.37908888,65.833232461204,0.0000277067654675489,0.187866931306554,,-49.9761377493436,1499521268.00977273,410,432,7960125.91919753,1495444.4292534,21260.1555438994,3994.08018113239,967.1897,181.702960930307,9184387.194964523420168837,1725442.63824919,0.0991732794149475,0.066358495235373,0.0828319687521175
2018-04-05,456,278921530.324995,0,283.17596797,66.9566718736884,0.0000273603249445872,0.186007051900765,,-44.8181202889459,1499521268.00977273,627,680,5295369.09070041,984975.993287618,12591.3713574973,2342.08386559581,2768.216,514.907697184528,8562132.523098163684855951,1592617.02860515,0.0977546499970751,0.0638446503923303,0.0755730997154445
2018-04-06,316,270857656.343605,0,352.05975566,67.5951201227786,0.0000273246545126639,0.180629419616768,,-39.9153319993027,1499521268.00977273,354,366,4259280.54516602,769351.372858329,15336.9717192298,2770.30830032327,1202.255732995,217.162755281819,5613331.649238118822473049,1013932.83791832,0.0977673847114945,0.0617299003762687,0.0701246064059818
2018-04-07,294,291399888.084393,0,316.67560546,77.9118302484364,0.0000282189028398845,0.194328612938682,,-28.3699362532376,1499521268.00977273,382,414,4735196.6560217,920184.198156582,13905.0219712473,2702.14363255438,2000.00135671942,388.657489526767,5756679.096096361695745579,1118687.46387751,0.0979209559295121,0.0634837932380953,0.0707475844999208
2018-04-08,278,299441444.042545,0,359.14291041,86.8231883108347,0.0000284866580264147,0.199691361790404,,-23.0030232989938,1499521268.00977273,308,325,4175277.37441616,833766.824749826,17750.8978143939,3544.70095755862,1184.8,236.594325449271,5769041.78967801838294726,1152027.81120655,0.0979342385504348,0.0638091065225334,0.0697982248290957
2018-04-09,355,280297342.639052,0,389.36941611,100.500607985583,0.0000277464044366055,0.186924552934867,,-28.2382108472584,1499521268.00977273,473,520,3851153.18756188,719875.087868692,12369.281669288,2312.12244615711,671.49421366,125.518755686746,6432026.46802977229361366,1202303.6720017,0.0980222855704979,0.063909226755921,0.0698731899353871
